,category,customer_type,unit_price,quantity,total,payment_type,lvl_estoque_past,lvl_estoque_to_predict,mean,median,min,max,std,var,day_of_week,is_weekend,hour,turn
3727,vegetables,basic,1.49,2,2.98,e-wallet,0.24,0.8,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3728,vegetables,premium,1.49,2,2.98,cash,0.85,0.52,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3729,vegetables,basic,2.49,1,2.49,debit card,0.83,0.12,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3730,vegetables,non-member,1.19,3,3.57,debit card,0.67,0.97,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3731,vegetables,basic,1.99,1,1.99,cash,0.79,0.74,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3732,vegetables,gold,1.99,1,1.99,debit card,0.79,0.74,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3733,vegetables,non-member,1.99,2,3.98,cash,0.22,0.09,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3734,vegetables,basic,2.49,4,9.96,debit card,0.83,0.12,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3735,vegetables,premium,1.49,1,1.49,credit card,0.59,0.79,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3736,vegetables,premium,0.49,2,0.98,credit card,0.1,0.99,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3737,vegetables,standard,1.49,1,1.49,cash,0.24,0.8,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3738,vegetables,basic,4.99,3,14.97,cash,0.53,0.18,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3739,refrigerated items,premium,8.19,2,16.38,credit card,0.04,0.07,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3740,refrigerated items,gold,4.49,2,8.98,credit card,0.97,0.86,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3741,refrigerated items,standard,8.99,1,8.99,credit card,0.18,0.26,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3742,refrigerated items,standard,3.49,4,13.96,credit card,0.39,0.52,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3743,refrigerated items,non-member,6.99,1,6.99,cash,0.69,0.72,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3744,frozen,basic,4.99,3,14.97,e-wallet,0.18,0.59,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3745,spices and herbs,basic,5.19,3,15.57,debit card,0.79,0.46,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3746,spices and herbs,non-member,3.49,3,10.47,cash,0.02,0.19,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3747,spices and herbs,non-member,4.99,1,4.99,e-wallet,0.45,0.14,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3748,spices and herbs,premium,3.99,2,7.98,e-wallet,0.17,0.8,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3749,spices and herbs,premium,5.49,3,16.47,e-wallet,0.19,0.47,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3750,canned foods,non-member,8.99,2,17.98,credit card,0.59,0.35,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3751,canned foods,gold,2.49,3,7.470000000000001,e-wallet,0.03,0.55,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3752,canned foods,premium,8.99,1,8.99,credit card,0.78,0.93,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3753,canned foods,premium,8.99,3,26.97,debit card,0.59,0.35,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3754,canned foods,non-member,8.99,1,8.99,e-wallet,0.78,0.93,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3755,canned foods,standard,8.99,3,26.97,credit card,0.03,0.37,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3756,packaged foods,gold,5.49,4,21.96,cash,0.81,0.85,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3757,packaged foods,premium,4.99,1,4.99,cash,0.9,0.69,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3758,packaged foods,premium,8.49,3,25.47,cash,0.02,0.81,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3759,packaged foods,standard,8.49,4,33.96,credit card,0.02,0.81,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3760,packaged foods,basic,2.49,1,2.49,debit card,0.76,0.51,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3761,packaged foods,non-member,6.99,2,13.98,cash,0.84,0.61,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3762,packaged foods,basic,3.49,1,3.49,credit card,0.69,0.42,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3763,packaged foods,premium,4.99,1,4.99,debit card,0.9,0.69,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3764,packaged foods,non-member,3.49,1,3.49,cash,0.69,0.42,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3765,packaged foods,gold,2.99,4,11.96,debit card,0.21,0.97,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3766,packaged foods,basic,2.99,3,8.97,debit card,0.21,0.97,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3767,condiments and sauces,gold,9.19,2,18.38,debit card,0.61,0.71,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3768,condiments and sauces,standard,9.49,2,18.98,e-wallet,0.43,0.38,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3769,beverages,basic,20.19,2,40.38,cash,0.27,0.16,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3770,beverages,basic,8.19,4,32.76,debit card,0.79,0.49,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3771,beverages,non-member,15.99,2,31.98,cash,0.84,0.85,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3772,dairy,non-member,6.49,2,12.98,cash,0.98,0.62,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3773,dairy,standard,7.19,2,14.38,credit card,0.1,0.35,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3774,dairy,basic,9.19,3,27.57,e-wallet,0.94,0.04,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3775,dairy,non-member,5.99,4,23.96,credit card,0.14,0.69,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3776,cheese,non-member,5.49,2,10.98,debit card,0.89,0.62,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3777,cheese,gold,10.99,3,32.97,debit card,0.64,0.08,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3778,cheese,non-member,4.99,3,14.97,credit card,0.42,0.35,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3779,cheese,premium,5.49,1,5.49,credit card,0.89,0.62,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3780,meat,premium,11.99,3,35.97,credit card,0.31,0.68,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3781,meat,basic,16.19,3,48.57000000000001,cash,0.36,0.4,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3782,meat,gold,18.49,3,55.47,debit card,0.68,0.3,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3783,meat,basic,11.99,2,23.98,e-wallet,0.31,0.68,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3784,meat,standard,12.19,1,12.19,cash,0.97,0.48,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3785,meat,basic,19.99,3,59.97,credit card,0.66,0.37,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3786,meat,standard,14.99,3,44.97,e-wallet,0.27,0.34,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3787,meat,basic,12.49,2,24.98,credit card,0.41,0.24,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3788,meat,gold,18.49,2,36.98,debit card,0.68,0.3,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3789,seafood,non-member,16.49,2,32.98,debit card,0.99,0.3,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3790,seafood,premium,12.99,4,51.96,e-wallet,0.85,0.6,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3791,seafood,gold,20.49,2,40.98,e-wallet,0.87,0.92,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3792,baked goods,basic,4.99,3,14.97,debit card,0.41,0.27,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3793,baked goods,basic,10.19,4,40.76,debit card,0.57,0.08,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3794,baking,gold,8.19,4,32.76,debit card,0.86,0.5,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3795,baking,gold,2.49,1,2.49,e-wallet,0.69,0.81,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3796,baking,basic,2.49,2,4.98,e-wallet,0.69,0.81,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3797,baking,non-member,2.19,1,2.19,debit card,0.99,0.61,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3798,baking,basic,2.99,3,8.97,cash,0.34,0.98,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3799,snacks,premium,0.19,1,0.19,debit card,0.77,0.82,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3800,baby products,premium,14.19,1,14.19,credit card,0.98,0.72,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3801,pets,gold,14.49,3,43.47,cash,0.8,0.68,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3802,personal care,standard,7.49,3,22.47,e-wallet,0.82,0.69,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3803,personal care,standard,3.49,3,10.47,debit card,0.64,0.48,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3804,personal care,premium,5.49,1,5.49,debit card,0.65,0.8,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3805,personal care,basic,6.99,4,27.96,e-wallet,0.85,0.98,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3806,personal care,gold,10.99,4,43.96,credit card,0.08,0.79,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3807,personal care,basic,10.99,3,32.97,cash,0.08,0.79,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3808,medicine,basic,15.49,3,46.47,e-wallet,0.29,0.62,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3809,medicine,gold,19.99,1,19.99,debit card,0.84,0.67,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3810,medicine,premium,14.99,2,29.98,cash,0.83,0.47,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3811,kitchen,gold,11.19,4,44.76,cash,0.26,0.38,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3812,kitchen,gold,15.49,4,61.96,debit card,0.79,0.73,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3813,kitchen,non-member,18.49,4,73.96,e-wallet,0.03,0.67,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3814,kitchen,standard,13.19,4,52.76,credit card,0.27,0.17,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3815,kitchen,standard,18.99,3,56.97,cash,0.86,0.66,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3816,cleaning products,basic,15.49,1,15.49,e-wallet,0.64,0.47,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3817,cleaning products,premium,11.99,1,11.99,debit card,0.07,0.04,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3818,cleaning products,basic,9.49,1,9.49,cash,0.38,0.27,-0.2119424460431654,-1.07,-30.9,34.63,11.411601505523373,130.22464892086333,5,yes,17,afternoon
3819,fruit,gold,3.99,1,3.99,credit card,0.6,0.93,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3820,fruit,gold,0.49,2,0.98,e-wallet,0.16,0.09,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3821,fruit,premium,0.19,3,0.5700000000000001,credit card,0.22,0.78,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3822,fruit,premium,3.99,1,3.99,cash,0.6,0.93,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3823,fruit,basic,4.49,2,8.98,credit card,0.34,0.3,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3824,fruit,gold,0.19,2,0.38,debit card,0.69,0.82,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3825,fruit,premium,0.49,3,1.47,cash,0.16,0.09,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3826,fruit,standard,3.99,1,3.99,credit card,0.52,0.18,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3827,fruit,premium,3.99,3,11.97,cash,0.6,0.93,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3828,fruit,non-member,4.49,1,4.49,e-wallet,0.34,0.3,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3829,fruit,premium,4.99,2,9.98,cash,0.34,0.92,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3830,vegetables,gold,1.49,1,1.49,e-wallet,0.11,0.59,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3831,vegetables,premium,4.19,1,4.19,e-wallet,0.11,0.52,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3832,vegetables,basic,4.49,3,13.47,cash,0.44,0.12,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3833,vegetables,non-member,1.49,4,5.96,cash,0.11,0.59,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3834,vegetables,premium,1.19,2,2.38,cash,0.39,0.22,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3835,vegetables,standard,4.49,2,8.98,cash,0.44,0.12,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3836,vegetables,standard,0.49,3,1.47,debit card,0.8,0.05,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3837,vegetables,basic,1.99,3,5.97,e-wallet,0.63,0.07,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3838,vegetables,standard,1.19,1,1.19,e-wallet,0.39,0.22,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3839,vegetables,gold,1.19,2,2.38,credit card,0.39,0.22,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3840,vegetables,non-member,0.49,3,1.47,cash,0.8,0.05,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3841,vegetables,basic,4.99,2,9.98,debit card,0.63,0.01,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3842,refrigerated items,non-member,6.49,1,6.49,e-wallet,0.47,0.55,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3843,refrigerated items,non-member,7.19,4,28.76,debit card,0.75,0.64,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3844,refrigerated items,premium,6.19,4,24.76,credit card,0.37,0.42,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3845,refrigerated items,gold,8.99,1,8.99,debit card,0.7,0.49,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3846,refrigerated items,basic,5.99,1,5.99,cash,0.98,0.44,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3847,refrigerated items,non-member,6.19,2,12.38,credit card,0.37,0.42,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3848,refrigerated items,gold,7.19,4,28.76,cash,0.75,0.64,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3849,frozen,basic,11.99,1,11.99,debit card,0.32,0.04,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3850,frozen,standard,7.49,3,22.47,cash,0.55,0.51,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3851,spices and herbs,premium,0.49,4,1.96,e-wallet,0.16,0.93,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3852,canned foods,gold,7.49,2,14.98,credit card,0.32,0.03,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3853,canned foods,gold,7.49,1,7.49,debit card,0.32,0.03,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3854,canned foods,premium,8.19,2,16.38,e-wallet,1.0,0.78,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3855,canned foods,gold,2.49,3,7.470000000000001,cash,0.27,0.09,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3856,canned foods,non-member,7.49,2,14.98,debit card,0.55,0.44,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3857,canned foods,premium,8.99,1,8.99,cash,0.66,0.37,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3858,packaged foods,basic,6.19,4,24.76,cash,0.58,0.4,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3859,packaged foods,standard,6.19,2,12.38,debit card,0.58,0.4,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3860,packaged foods,premium,2.49,4,9.96,debit card,0.8,0.8,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3861,packaged foods,premium,6.19,4,24.76,debit card,0.52,0.15,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3862,packaged foods,premium,6.99,2,13.98,credit card,0.94,0.16,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3863,packaged foods,premium,5.49,1,5.49,cash,0.2,0.36,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3864,packaged foods,non-member,6.19,4,24.76,cash,0.58,0.4,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3865,packaged foods,standard,8.49,3,25.47,credit card,0.34,0.25,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3866,packaged foods,non-member,3.49,4,13.96,credit card,0.16,0.19,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3867,packaged foods,gold,7.19,4,28.76,e-wallet,0.56,0.43,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3868,packaged foods,premium,8.49,3,25.47,cash,0.34,0.25,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3869,condiments and sauces,standard,7.99,2,15.98,credit card,0.2,0.46,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3870,beverages,premium,20.19,1,20.19,debit card,0.83,0.29,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3871,beverages,gold,13.19,2,26.38,credit card,0.93,0.67,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3872,beverages,standard,16.49,4,65.96,debit card,0.9,0.47,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3873,beverages,basic,10.49,1,10.49,cash,0.21,0.27,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3874,dairy,non-member,9.19,4,36.76,e-wallet,0.29,0.89,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3875,dairy,premium,5.99,3,17.97,e-wallet,0.56,0.64,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3876,cheese,non-member,6.49,1,6.49,e-wallet,0.93,0.37,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3877,cheese,standard,9.99,2,19.98,cash,0.59,0.94,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3878,cheese,basic,4.99,4,19.96,debit card,0.51,0.47,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3879,meat,basic,11.49,4,45.96,credit card,0.58,0.07,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3880,meat,gold,19.99,4,79.96,credit card,0.04,0.2,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3881,meat,basic,20.49,2,40.98,e-wallet,0.07,0.62,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3882,meat,premium,16.19,1,16.19,e-wallet,0.2,0.98,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3883,meat,non-member,19.99,1,19.99,credit card,0.04,0.2,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3884,meat,gold,16.19,1,16.19,credit card,0.25,0.66,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3885,meat,premium,19.99,4,79.96,e-wallet,0.04,0.2,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3886,seafood,gold,19.19,2,38.38,e-wallet,0.18,0.67,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3887,baked goods,gold,6.49,4,25.96,credit card,0.76,0.03,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3888,baked goods,standard,8.99,4,35.96,cash,0.86,0.9,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3889,baked goods,premium,6.99,2,13.98,credit card,0.93,0.74,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
3890,baked goods,basic,10.49,4,41.96,debit card,0.76,0.55,-1.0841587301587303,-1.13,-30.34,34.05,10.163085106990003,103.288298891922,3,no,13,afternoon
